test_size,,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7
name,,KNN-1,KNN-3,SVM-poly3,SVM-rbf,KNN-1,KNN-3,SVM-poly3,SVM-rbf,KNN-1,KNN-3,SVM-poly3,SVM-rbf
BA,mean,0.5165786291823983,0.508391296525146,0.5068879417998875,0.5,0.5194225013996688,0.5064798419542296,0.5049528019562398,0.5,0.5140807608157403,0.5022493937617517,0.5028449113743678,0.5
BA,std,0.018629691472330526,0.011541311313622031,0.007571251897967147,0.0,0.009836653610279406,0.005978232097717335,0.0038843218761402004,0.0,0.006601210471373874,0.0014570980147121377,0.003888023104177699,0.0
TN,mean,2905.6,2943.0,2945.2,2947.0,4834.0,4900.0,4904.0,4908.4,6764.4,6859.2,6857.6,6870.4
TN,std,12.876334882255875,7.648529270389188,7.529940238806649,7.681145747868608,13.36038921588738,10.653637876331258,7.106335201775952,8.820430828479893,17.798876369029575,11.819475453673904,15.059880477613474,12.218837915284622
FP,mean,41.4,4.0,1.8,0.0,74.4,8.4,4.4,0.0,106.0,11.2,12.8,0.0
FP,std,6.8044103344816005,4.301162633521313,1.6431676725154984,0.0,11.104053313993047,4.09878030638384,2.0736441353327724,0.0,23.18404623873926,7.661592523751182,6.760177512462229,0.0
FN,mean,50.4,52.0,52.2,53.0,86.6,90.2,90.6,91.6,124.0,128.8,128.6,129.6
FN,std,6.61815684310972,7.314369419163897,7.293833011524187,7.681145747868608,7.829431652425355,8.01249024960405,8.619744775803982,8.82043082847998,12.549900398011133,12.070625501605123,11.907980517283358,12.218837915284743
TP,mean,2.6,1.0,0.8,0.0,5.0,1.4,1.0,0.0,5.6,0.8,1.0,0.0
TP,std,2.073644135332772,1.224744871391589,0.8366600265340756,0.0,2.0,1.140175425099138,0.7071067811865476,0.0,1.51657508881031,0.4472135954999579,1.0,0.0
